item,desc_item,localizacion,categoria,fecha,documento,registro,cp,entradas,salidas,unitario,total,cantidad,cost_center,lote
P003165,Producto Performance 3165,ALM-5,GRUPO-5,2026-03-03,EA-DOC010003165,3165,CP,14.93,0.0,14794.91,220888.01,14.93,CC-1,LOT-005
P003166,Producto Performance 3166,ALM-1,GRUPO-6,2026-03-04,SA-DOC010003166,3166,CP,0.0,30.968,7196.8,-222870.5,-30.968,CC-2,LOT-006
P003167,Producto Performance 3167,ALM-2,GRUPO-7,2026-03-05,EA-DOC010003167,3167,CP,12.328,0.0,7988.06,98476.8,12.328,CC-3,LOT-007
P003168,Producto Performance 3168,ALM-3,GRUPO-8,2026-03-06,EA-DOC010003168,3168,CP,31.176,0.0,1592.7,49654.02,31.176,CC-4,LOT-008
P003169,Producto Performance 3169,ALM-4,GRUPO-1,2026-03-07,SA-DOC010003169,3169,CP,0.0,50.001,12390.07,-619515.89,-50.001,CC-1,LOT-009
P003170,Producto Performance 3170,ALM-5,GRUPO-2,2026-03-08,EA-DOC010003170,3170,CP,3.929,0.0,10460.73,41100.21,3.929,CC-2,LOT-010
P003171,Producto Performance 3171,ALM-1,GRUPO-3,2026-03-09,EA-DOC010003171,3171,CP,55.069,0.0,9583.9,527775.79,55.069,CC-3,LOT-011
P003172,Producto Performance 3172,ALM-2,GRUPO-4,2026-03-10,SA-DOC010003172,3172,CP,0.0,55.175,8542.79,-471348.44,-55.175,CC-4,LOT-012
P003173,Producto Performance 3173,ALM-3,GRUPO-5,2026-03-11,EA-DOC010003173,3173,CP,32.18,0.0,13425.07,432018.75,32.18,CC-1,LOT-013
P003174,Producto Performance 3174,ALM-4,GRUPO-6,2026-03-12,EA-DOC010003174,3174,CP,42.696,0.0,9367.43,399951.79,42.696,CC-2,LOT-014
P003175,Producto Performance 3175,ALM-5,GRUPO-7,2026-03-13,SA-DOC010003175,3175,CP,0.0,28.241,6989.86,-197400.64,-28.241,CC-3,LOT-015
P003176,Producto Performance 3176,ALM-1,GRUPO-8,2026-03-14,EA-DOC010003176,3176,CP,20.891,0.0,2169.68,45326.78,20.891,CC-4,LOT-016
P003177,Producto Performance 3177,ALM-2,GRUPO-1,2026-03-15,EA-DOC010003177,3177,CP,39.308,0.0,11688.58,459454.7,39.308,CC-1,LOT-017
P003178,Producto Performance 3178,ALM-3,GRUPO-2,2026-03-16,SA-DOC010003178,3178,CP,0.0,16.351,14877.06,-243254.81,-16.351,CC-2,LOT-018
P003179,Producto Performance 3179,ALM-4,GRUPO-3,2026-03-17,EA-DOC010003179,3179,CP,21.637,0.0,13882.07,300366.35,21.637,CC-3,LOT-019
P003180,Producto Performance 3180,ALM-5,GRUPO-4,2026-03-18,EA-DOC010003180,3180,CP,31.745,0.0,14497.47,460222.19,31.745,CC-4,LOT-020
P003181,Producto Performance 3181,ALM-1,GRUPO-5,2026-03-19,SA-DOC010003181,3181,CP,0.0,4.209,8543.44,-35959.34,-4.209,CC-1,LOT-001
P003182,Producto Performance 3182,ALM-2,GRUPO-6,2026-03-20,EA-DOC010003182,3182,CP,28.468,0.0,3278.24,93324.94,28.468,CC-2,LOT-002
P003183,Producto Performance 3183,ALM-3,GRUPO-7,2026-03-21,EA-DOC010003183,3183,CP,38.433,0.0,5074.89,195043.25,38.433,CC-3,LOT-003
P003184,Producto Performance 3184,ALM-4,GRUPO-8,2026-03-22,SA-DOC010003184,3184,CP,0.0,16.326,2154.55,-35175.18,-16.326,CC-4,LOT-004
P003185,Producto Performance 3185,ALM-5,GRUPO-1,2026-03-23,EA-DOC010003185,3185,CP,10.06,0.0,9522.63,95797.66,10.06,CC-1,LOT-005
P003186,Producto Performance 3186,ALM-1,GRUPO-2,2026-03-24,EA-DOC010003186,3186,CP,33.114,0.0,14946.33,494932.77,33.114,CC-2,LOT-006
P003187,Producto Performance 3187,ALM-2,GRUPO-3,2026-03-25,SA-DOC010003187,3187,CP,0.0,9.458,3315.77,-31360.55,-9.458,CC-3,LOT-007
P003188,Producto Performance 3188,ALM-3,GRUPO-4,2026-03-26,EA-DOC010003188,3188,CP,53.349,0.0,11337.79,604859.76,53.349,CC-4,LOT-008
P003189,Producto Performance 3189,ALM-4,GRUPO-5,2026-03-27,EA-DOC010003189,3189,CP,16.08,0.0,1810.5,29112.84,16.08,CC-1,LOT-009
P003190,Producto Performance 3190,ALM-5,GRUPO-6,2026-03-28,SA-DOC010003190,3190,CP,0.0,55.873,3846.44,-214912.14,-55.873,CC-2,LOT-010
P003191,Producto Performance 3191,ALM-1,GRUPO-7,2026-03-29,EA-DOC010003191,3191,CP,41.177,0.0,11446.49,471332.12,41.177,CC-3,LOT-011
P003192,Producto Performance 3192,ALM-2,GRUPO-8,2026-03-30,EA-DOC010003192,3192,CP,1.734,0.0,11661.09,20220.33,1.734,CC-4,LOT-012
P003193,Producto Performance 3193,ALM-3,GRUPO-1,2026-03-03,SA-DOC010003193,3193,CP,0.0,7.098,5166.61,-36672.6,-7.098,CC-1,LOT-013
P003194,Producto Performance 3194,ALM-4,GRUPO-2,2026-03-04,EA-DOC010003194,3194,CP,51.7,0.0,12560.45,649375.27,51.7,CC-2,LOT-014
P003195,Producto Performance 3195,ALM-5,GRUPO-3,2026-03-05,EA-DOC010003195,3195,CP,56.761,0.0,4645.2,263666.2,56.761,CC-3,LOT-015
P003196,Producto Performance 3196,ALM-1,GRUPO-4,2026-03-06,SA-DOC010003196,3196,CP,0.0,56.31,3456.66,-194644.52,-56.31,CC-4,LOT-016
P003197,Producto Performance 3197,ALM-2,GRUPO-5,2026-03-07,EA-DOC010003197,3197,CP,36.28,0.0,10462.17,379567.53,36.28,CC-1,LOT-017
P003198,Producto Performance 3198,ALM-3,GRUPO-6,2026-03-08,EA-DOC010003198,3198,CP,25.257,0.0,9573.23,241791.07,25.257,CC-2,LOT-018
P003199,Producto Performance 3199,ALM-4,GRUPO-7,2026-03-09,SA-DOC010003199,3199,CP,0.0,12.16,10775.21,-131026.55,-12.16,CC-3,LOT-019
P003200,Producto Performance 3200,ALM-5,GRUPO-8,2026-03-10,EA-DOC010003200,3200,CP,13.228,0.0,12988.54,171812.41,13.228,CC-4,LOT-020
P003201,Producto Performance 3201,ALM-1,GRUPO-1,2026-03-11,EA-DOC010003201,3201,CP,34.537,0.0,4919.51,169905.12,34.537,CC-1,LOT-001
P003202,Producto Performance 3202,ALM-2,GRUPO-2,2026-03-12,SA-DOC010003202,3202,CP,0.0,41.992,4341.84,-182322.55,-41.992,CC-2,LOT-002
P003203,Producto Performance 3203,ALM-3,GRUPO-3,2026-03-13,EA-DOC010003203,3203,CP,32.808,0.0,13762.75,451528.3,32.808,CC-3,LOT-003
P003204,Producto Performance 3204,ALM-4,GRUPO-4,2026-03-14,EA-DOC010003204,3204,CP,54.979,0.0,12332.72,678040.61,54.979,CC-4,LOT-004
P003205,Producto Performance 3205,ALM-5,GRUPO-5,2026-03-15,SA-DOC010003205,3205,CP,0.0,44.487,1787.44,-79517.84,-44.487,CC-1,LOT-005
P003206,Producto Performance 3206,ALM-1,GRUPO-6,2026-03-16,EA-DOC010003206,3206,CP,55.151,0.0,8687.98,479150.78,55.151,CC-2,LOT-006
P003207,Producto Performance 3207,ALM-2,GRUPO-7,2026-03-17,EA-DOC010003207,3207,CP,3.738,0.0,12960.24,48445.38,3.738,CC-3,LOT-007
P003208,Producto Performance 3208,ALM-3,GRUPO-8,2026-03-18,SA-DOC010003208,3208,CP,0.0,54.857,13089.11,-718029.31,-54.857,CC-4,LOT-008
P003209,Producto Performance 3209,ALM-4,GRUPO-1,2026-03-19,EA-DOC010003209,3209,CP,47.036,0.0,9733.55,457827.26,47.036,CC-1,LOT-009
P003210,Producto Performance 3210,ALM-5,GRUPO-2,2026-03-20,EA-DOC010003210,3210,CP,52.437,0.0,9451.64,495615.65,52.437,CC-2,LOT-010
P003211,Producto Performance 3211,ALM-1,GRUPO-3,2026-03-21,SA-DOC010003211,3211,CP,0.0,47.61,7273.2,-346277.05,-47.61,CC-3,LOT-011
P003212,Producto Performance 3212,ALM-2,GRUPO-4,2026-03-22,EA-DOC010003212,3212,CP,25.066,0.0,9470.45,237386.3,25.066,CC-4,LOT-012
P003213,Producto Performance 3213,ALM-3,GRUPO-5,2026-03-23,EA-DOC010003213,3213,CP,22.991,0.0,10604.04,243797.48,22.991,CC-1,LOT-013
P003214,Producto Performance 3214,ALM-4,GRUPO-6,2026-03-24,SA-DOC010003214,3214,CP,0.0,33.113,5448.27,-180408.56,-33.113,CC-2,LOT-014
P003215,Producto Performance 3215,ALM-5,GRUPO-7,2026-03-25,EA-DOC010003215,3215,CP,14.387,0.0,11889.71,171057.26,14.387,CC-3,LOT-015
P003216,Producto Performance 3216,ALM-1,GRUPO-8,2026-03-26,EA-DOC010003216,3216,CP,47.836,0.0,12048.95,576373.57,47.836,CC-4,LOT-016
P003217,Producto Performance 3217,ALM-2,GRUPO-1,2026-03-27,SA-DOC010003217,3217,CP,0.0,17.652,10200.01,-180050.58,-17.652,CC-1,LOT-017
P003218,Producto Performance 3218,ALM-3,GRUPO-2,2026-03-28,EA-DOC010003218,3218,CP,45.815,0.0,6517.7,298608.43,45.815,CC-2,LOT-018
P003219,Producto Performance 3219,ALM-4,GRUPO-3,2026-03-29,EA-DOC010003219,3219,CP,50.269,0.0,9491.53,477129.72,50.269,CC-3,LOT-019
P003220,Producto Performance 3220,ALM-5,GRUPO-4,2026-03-30,SA-DOC010003220,3220,CP,0.0,29.541,10367.7,-306272.23,-29.541,CC-4,LOT-020
P003221,Producto Performance 3221,ALM-1,GRUPO-5,2026-03-03,EA-DOC010003221,3221,CP,45.479,0.0,6197.86,281872.47,45.479,CC-1,LOT-001
P003222,Producto Performance 3222,ALM-2,GRUPO-6,2026-03-04,EA-DOC010003222,3222,CP,26.957,0.0,13470.07,363112.68,26.957,CC-2,LOT-002
P003223,Producto Performance 3223,ALM-3,GRUPO-7,2026-03-05,SA-DOC010003223,3223,CP,0.0,14.475,3030.59,-43867.79,-14.475,CC-3,LOT-003
P003224,Producto Performance 3224,ALM-4,GRUPO-8,2026-03-06,EA-DOC010003224,3224,CP,42.226,0.0,11761.16,496626.74,42.226,CC-4,LOT-004
P003225,Producto Performance 3225,ALM-5,GRUPO-1,2026-03-07,EA-DOC010003225,3225,CP,50.959,0.0,14686.27,748397.63,50.959,CC-1,LOT-005
P003226,Producto Performance 3226,ALM-1,GRUPO-2,2026-03-08,SA-DOC010003226,3226,CP,0.0,59.87,13393.0,-801838.91,-59.87,CC-2,LOT-006
P003227,Producto Performance 3227,ALM-2,GRUPO-3,2026-03-09,EA-DOC010003227,3227,CP,26.668,0.0,14671.75,391266.23,26.668,CC-3,LOT-007
P003228,Producto Performance 3228,ALM-3,GRUPO-4,2026-03-10,EA-DOC010003228,3228,CP,5.141,0.0,13258.62,68162.57,5.141,CC-4,LOT-008
P003229,Producto Performance 3229,ALM-4,GRUPO-5,2026-03-11,SA-DOC010003229,3229,CP,0.0,24.639,11785.45,-290381.7,-24.639,CC-1,LOT-009
P003230,Producto Performance 3230,ALM-5,GRUPO-6,2026-03-12,EA-DOC010003230,3230,CP,45.605,0.0,5726.25,261145.63,45.605,CC-2,LOT-010
P003231,Producto Performance 3231,ALM-1,GRUPO-7,2026-03-13,EA-DOC010003231,3231,CP,13.224,0.0,3665.55,48473.23,13.224,CC-3,LOT-011
P003232,Producto Performance 3232,ALM-2,GRUPO-8,2026-03-14,SA-DOC010003232,3232,CP,0.0,27.322,14638.96,-399965.67,-27.322,CC-4,LOT-012
P003233,Producto Performance 3233,ALM-3,GRUPO-1,2026-03-15,EA-DOC010003233,3233,CP,33.755,0.0,6852.63,231310.53,33.755,CC-1,LOT-013
P003234,Producto Performance 3234,ALM-4,GRUPO-2,2026-03-16,EA-DOC010003234,3234,CP,6.065,0.0,6776.26,41098.02,6.065,CC-2,LOT-014
P003235,Producto Performance 3235,ALM-5,GRUPO-3,2026-03-17,SA-DOC010003235,3235,CP,0.0,31.83,8443.64,-268761.06,-31.83,CC-3,LOT-015
P003236,Producto Performance 3236,ALM-1,GRUPO-4,2026-03-18,EA-DOC010003236,3236,CP,9.954,0.0,2347.1,23363.03,9.954,CC-4,LOT-016
P003237,Producto Performance 3237,ALM-2,GRUPO-5,2026-03-19,EA-DOC010003237,3237,CP,6.444,0.0,7797.43,50246.64,6.444,CC-1,LOT-017
P003238,Producto Performance 3238,ALM-3,GRUPO-6,2026-03-20,SA-DOC010003238,3238,CP,0.0,1.358,11279.77,-15317.93,-1.358,CC-2,LOT-018
P003239,Producto Performance 3239,ALM-4,GRUPO-7,2026-03-21,EA-DOC010003239,3239,CP,59.061,0.0,13348.25,788360.99,59.061,CC-3,LOT-019
P003240,Producto Performance 3240,ALM-5,GRUPO-8,2026-03-22,EA-DOC010003240,3240,CP,4.848,0.0,5338.21,25879.64,4.848,CC-4,LOT-020
P003241,Producto Performance 3241,ALM-1,GRUPO-1,2026-03-23,SA-DOC010003241,3241,CP,0.0,22.612,10595.21,-239578.89,-22.612,CC-1,LOT-001
P003242,Producto Performance 3242,ALM-2,GRUPO-2,2026-03-24,EA-DOC010003242,3242,CP,59.868,0.0,1802.76,107927.64,59.868,CC-2,LOT-002
P003243,Producto Performance 3243,ALM-3,GRUPO-3,2026-03-25,EA-DOC010003243,3243,CP,26.154,0.0,6030.39,157718.82,26.154,CC-3,LOT-003
P003244,Producto Performance 3244,ALM-4,GRUPO-4,2026-03-26,SA-DOC010003244,3244,CP,0.0,49.394,5742.05,-283622.82,-49.394,CC-4,LOT-004
P003245,Producto Performance 3245,ALM-5,GRUPO-5,2026-03-27,EA-DOC010003245,3245,CP,22.766,0.0,8576.68,195256.7,22.766,CC-1,LOT-005
P003246,Producto Performance 3246,ALM-1,GRUPO-6,2026-03-28,EA-DOC010003246,3246,CP,11.039,0.0,2439.36,26928.1,11.039,CC-2,LOT-006
P003247,Producto Performance 3247,ALM-2,GRUPO-7,2026-03-29,SA-DOC010003247,3247,CP,0.0,10.684,6165.29,-65869.96,-10.684,CC-3,LOT-007
P003248,Producto Performance 3248,ALM-3,GRUPO-8,2026-03-30,EA-DOC010003248,3248,CP,49.731,0.0,8503.84,422904.47,49.731,CC-4,LOT-008
P003249,Producto Performance 3249,ALM-4,GRUPO-1,2026-03-03,EA-DOC010003249,3249,CP,43.008,0.0,2872.19,123527.15,43.008,CC-1,LOT-009
P003250,Producto Performance 3250,ALM-5,GRUPO-2,2026-03-04,SA-DOC010003250,3250,CP,0.0,13.509,4141.99,-55954.14,-13.509,CC-2,LOT-010
P003251,Producto Performance 3251,ALM-1,GRUPO-3,2026-03-05,EA-DOC010003251,3251,CP,14.131,0.0,7076.45,99997.31,14.131,CC-3,LOT-011
P003252,Producto Performance 3252,ALM-2,GRUPO-4,2026-03-06,EA-DOC010003252,3252,CP,16.087,0.0,11585.91,186382.53,16.087,CC-4,LOT-012
P003253,Producto Performance 3253,ALM-3,GRUPO-5,2026-03-07,SA-DOC010003253,3253,CP,0.0,37.974,11855.74,-450209.87,-37.974,CC-1,LOT-013
P003254,Producto Performance 3254,ALM-4,GRUPO-6,2026-03-08,EA-DOC010003254,3254,CP,54.047,0.0,14321.75,774047.62,54.047,CC-2,LOT-014
P003255,Producto Performance 3255,ALM-5,GRUPO-7,2026-03-09,EA-DOC010003255,3255,CP,3.621,0.0,8686.83,31455.01,3.621,CC-3,LOT-015
P003256,Producto Performance 3256,ALM-1,GRUPO-8,2026-03-10,SA-DOC010003256,3256,CP,0.0,48.257,10330.43,-498515.56,-48.257,CC-4,LOT-016
P003257,Producto Performance 3257,ALM-2,GRUPO-1,2026-03-11,EA-DOC010003257,3257,CP,2.183,0.0,5821.26,12707.81,2.183,CC-1,LOT-017
P003258,Producto Performance 3258,ALM-3,GRUPO-2,2026-03-12,EA-DOC010003258,3258,CP,10.702,0.0,9459.99,101240.81,10.702,CC-2,LOT-018
P003259,Producto Performance 3259,ALM-4,GRUPO-3,2026-03-13,SA-DOC010003259,3259,CP,0.0,38.189,6001.09,-229175.63,-38.189,CC-3,LOT-019
P003260,Producto Performance 3260,ALM-5,GRUPO-4,2026-03-14,EA-DOC010003260,3260,CP,36.116,0.0,6745.44,243618.31,36.116,CC-4,LOT-020
P003261,Producto Performance 3261,ALM-1,GRUPO-5,2026-03-15,EA-DOC010003261,3261,CP,17.759,0.0,3218.5,57157.34,17.759,CC-1,LOT-001
P003262,Producto Performance 3262,ALM-2,GRUPO-6,2026-03-16,SA-DOC010003262,3262,CP,0.0,49.442,8299.08,-410323.11,-49.442,CC-2,LOT-002
P003263,Producto Performance 3263,ALM-3,GRUPO-7,2026-03-17,EA-DOC010003263,3263,CP,47.221,0.0,2005.6,94706.44,47.221,CC-3,LOT-003
P003264,Producto Performance 3264,ALM-4,GRUPO-8,2026-03-18,EA-DOC010003264,3264,CP,43.198,0.0,11145.81,481476.7,43.198,CC-4,LOT-004
P003265,Producto Performance 3265,ALM-5,GRUPO-1,2026-03-19,SA-DOC010003265,3265,CP,0.0,17.216,6563.72,-113001.0,-17.216,CC-1,LOT-005
P003266,Producto Performance 3266,ALM-1,GRUPO-2,2026-03-20,EA-DOC010003266,3266,CP,40.375,0.0,4721.45,190628.54,40.375,CC-2,LOT-006
P003267,Producto Performance 3267,ALM-2,GRUPO-3,2026-03-21,EA-DOC010003267,3267,CP,12.63,0.0,12742.77,160941.19,12.63,CC-3,LOT-007
P003268,Producto Performance 3268,ALM-3,GRUPO-4,2026-03-22,SA-DOC010003268,3268,CP,0.0,0.482,13324.32,-6422.32,-0.482,CC-4,LOT-008
P003269,Producto Performance 3269,ALM-4,GRUPO-5,2026-03-23,EA-DOC010003269,3269,CP,42.122,0.0,11126.18,468656.95,42.122,CC-1,LOT-009
P003270,Producto Performance 3270,ALM-5,GRUPO-6,2026-03-24,EA-DOC010003270,3270,CP,46.508,0.0,13346.71,620728.79,46.508,CC-2,LOT-010
P003271,Producto Performance 3271,ALM-1,GRUPO-7,2026-03-25,SA-DOC010003271,3271,CP,0.0,40.619,13730.01,-557699.28,-40.619,CC-3,LOT-011
P003272,Producto Performance 3272,ALM-2,GRUPO-8,2026-03-26,EA-DOC010003272,3272,CP,58.744,0.0,13807.07,811082.52,58.744,CC-4,LOT-012
P003273,Producto Performance 3273,ALM-3,GRUPO-1,2026-03-27,EA-DOC010003273,3273,CP,5.096,0.0,3918.09,19966.59,5.096,CC-1,LOT-013
P003274,Producto Performance 3274,ALM-4,GRUPO-2,2026-03-28,SA-DOC010003274,3274,CP,0.0,42.178,14032.79,-591875.02,-42.178,CC-2,LOT-014
P003275,Producto Performance 3275,ALM-5,GRUPO-3,2026-03-29,EA-DOC010003275,3275,CP,49.551,0.0,4458.15,220905.79,49.551,CC-3,LOT-015
P003276,Producto Performance 3276,ALM-1,GRUPO-4,2026-03-30,EA-DOC010003276,3276,CP,45.748,0.0,2782.59,127297.93,45.748,CC-4,LOT-016
P003277,Producto Performance 3277,ALM-2,GRUPO-5,2026-03-03,SA-DOC010003277,3277,CP,0.0,53.811,9181.67,-494074.84,-53.811,CC-1,LOT-017
P003278,Producto Performance 3278,ALM-3,GRUPO-6,2026-03-04,EA-DOC010003278,3278,CP,0.521,0.0,7894.5,4113.03,0.521,CC-2,LOT-018
P003279,Producto Performance 3279,ALM-4,GRUPO-7,2026-03-05,EA-DOC010003279,3279,CP,50.293,0.0,8547.8,429894.51,50.293,CC-3,LOT-019
P003280,Producto Performance 3280,ALM-5,GRUPO-8,2026-03-06,SA-DOC010003280,3280,CP,0.0,23.239,11791.59,-274024.76,-23.239,CC-4,LOT-020
P003281,Producto Performance 3281,ALM-1,GRUPO-1,2026-03-07,EA-DOC010003281,3281,CP,38.156,0.0,9149.76,349118.24,38.156,CC-1,LOT-001
P003282,Producto Performance 3282,ALM-2,GRUPO-2,2026-03-08,EA-DOC010003282,3282,CP,29.917,0.0,12958.86,387690.21,29.917,CC-2,LOT-002
P003283,Producto Performance 3283,ALM-3,GRUPO-3,2026-03-09,SA-DOC010003283,3283,CP,0.0,2.481,6049.32,-15008.36,-2.481,CC-3,LOT-003
P003284,Producto Performance 3284,ALM-4,GRUPO-4,2026-03-10,EA-DOC010003284,3284,CP,55.702,0.0,2894.25,161215.51,55.702,CC-4,LOT-004
P003285,Producto Performance 3285,ALM-5,GRUPO-5,2026-03-11,EA-DOC010003285,3285,CP,24.414,0.0,1643.92,40134.66,24.414,CC-1,LOT-005
P003286,Producto Performance 3286,ALM-1,GRUPO-6,2026-03-12,SA-DOC010003286,3286,CP,0.0,5.326,9031.81,-48103.42,-5.326,CC-2,LOT-006
P003287,Producto Performance 3287,ALM-2,GRUPO-7,2026-03-13,EA-DOC010003287,3287,CP,16.47,0.0,6286.37,103536.51,16.47,CC-3,LOT-007
P003288,Producto Performance 3288,ALM-3,GRUPO-8,2026-03-14,EA-DOC010003288,3288,CP,21.03,0.0,7951.07,167211.0,21.03,CC-4,LOT-008
P003289,Producto Performance 3289,ALM-4,GRUPO-1,2026-03-15,SA-DOC010003289,3289,CP,0.0,12.122,13740.21,-166558.83,-12.122,CC-1,LOT-009
P003290,Producto Performance 3290,ALM-5,GRUPO-2,2026-03-16,EA-DOC010003290,3290,CP,13.205,0.0,1617.3,21356.45,13.205,CC-2,LOT-010
P003291,Producto Performance 3291,ALM-1,GRUPO-3,2026-03-17,EA-DOC010003291,3291,CP,2.917,0.0,4437.1,12943.02,2.917,CC-3,LOT-011
P003292,Producto Performance 3292,ALM-2,GRUPO-4,2026-03-18,SA-DOC010003292,3292,CP,0.0,42.448,8942.06,-379572.56,-42.448,CC-4,LOT-012
P003293,Producto Performance 3293,ALM-3,GRUPO-5,2026-03-19,EA-DOC010003293,3293,CP,36.813,0.0,11556.66,425435.32,36.813,CC-1,LOT-013
P003294,Producto Performance 3294,ALM-4,GRUPO-6,2026-03-20,EA-DOC010003294,3294,CP,23.371,0.0,13139.47,307082.55,23.371,CC-2,LOT-014
P003295,Producto Performance 3295,ALM-5,GRUPO-7,2026-03-21,SA-DOC010003295,3295,CP,0.0,9.116,6139.29,-55965.77,-9.116,CC-3,LOT-015
P003296,Producto Performance 3296,ALM-1,GRUPO-8,2026-03-22,EA-DOC010003296,3296,CP,31.437,0.0,8667.83,272490.57,31.437,CC-4,LOT-016
P003297,Producto Performance 3297,ALM-2,GRUPO-1,2026-03-23,EA-DOC010003297,3297,CP,50.996,0.0,2931.98,149519.25,50.996,CC-1,LOT-017
P003298,Producto Performance 3298,ALM-3,GRUPO-2,2026-03-24,SA-DOC010003298,3298,CP,0.0,1.129,12011.57,-13561.06,-1.129,CC-2,LOT-018
P003299,Producto Performance 3299,ALM-4,GRUPO-3,2026-03-25,EA-DOC010003299,3299,CP,10.445,0.0,11832.15,123586.81,10.445,CC-3,LOT-019
P003300,Producto Performance 3300,ALM-5,GRUPO-4,2026-03-26,EA-DOC010003300,3300,CP,57.158,0.0,13828.14,790388.83,57.158,CC-4,LOT-020
P003301,Producto Performance 3301,ALM-1,GRUPO-5,2026-03-27,SA-DOC010003301,3301,CP,0.0,0.375,13464.39,-5049.15,-0.375,CC-1,LOT-001
P003302,Producto Performance 3302,ALM-2,GRUPO-6,2026-03-28,EA-DOC010003302,3302,CP,57.681,0.0,9556.19,551210.6,57.681,CC-2,LOT-002
P003303,Producto Performance 3303,ALM-3,GRUPO-7,2026-03-29,EA-DOC010003303,3303,CP,50.7,0.0,9201.47,466514.53,50.7,CC-3,LOT-003
P003304,Producto Performance 3304,ALM-4,GRUPO-8,2026-03-30,SA-DOC010003304,3304,CP,0.0,31.999,7364.12,-235644.48,-31.999,CC-4,LOT-004
P003305,Producto Performance 3305,ALM-5,GRUPO-1,2026-03-03,EA-DOC010003305,3305,CP,56.76,0.0,12913.78,732986.15,56.76,CC-1,LOT-005
P003306,Producto Performance 3306,ALM-1,GRUPO-2,2026-03-04,EA-DOC010003306,3306,CP,54.942,0.0,10010.35,549988.65,54.942,CC-2,LOT-006
P003307,Producto Performance 3307,ALM-2,GRUPO-3,2026-03-05,SA-DOC010003307,3307,CP,0.0,21.209,7114.72,-150896.1,-21.209,CC-3,LOT-007
P003308,Producto Performance 3308,ALM-3,GRUPO-4,2026-03-06,EA-DOC010003308,3308,CP,42.022,0.0,7301.66,306830.36,42.022,CC-4,LOT-008
P003309,Producto Performance 3309,ALM-4,GRUPO-5,2026-03-07,EA-DOC010003309,3309,CP,50.185,0.0,13814.13,693262.11,50.185,CC-1,LOT-009
P003310,Producto Performance 3310,ALM-5,GRUPO-6,2026-03-08,SA-DOC010003310,3310,CP,0.0,4.795,8435.66,-40448.99,-4.795,CC-2,LOT-010
P003311,Producto Performance 3311,ALM-1,GRUPO-7,2026-03-09,EA-DOC010003311,3311,CP,52.208,0.0,14181.25,740374.7,52.208,CC-3,LOT-011
P003312,Producto Performance 3312,ALM-2,GRUPO-8,2026-03-10,EA-DOC010003312,3312,CP,29.342,0.0,7676.3,225237.99,29.342,CC-4,LOT-012
P003313,Producto Performance 3313,ALM-3,GRUPO-1,2026-03-11,SA-DOC010003313,3313,CP,0.0,16.767,11347.71,-190267.05,-16.767,CC-1,LOT-013
P003314,Producto Performance 3314,ALM-4,GRUPO-2,2026-03-12,EA-DOC010003314,3314,CP,23.761,0.0,4102.62,97482.35,23.761,CC-2,LOT-014
P003315,Producto Performance 3315,ALM-5,GRUPO-3,2026-03-13,EA-DOC010003315,3315,CP,0.747,0.0,14438.9,10785.86,0.747,CC-3,LOT-015
P003316,Producto Performance 3316,ALM-1,GRUPO-4,2026-03-14,SA-DOC010003316,3316,CP,0.0,2.438,9549.82,-23282.46,-2.438,CC-4,LOT-016
P003317,Producto Performance 3317,ALM-2,GRUPO-5,2026-03-15,EA-DOC010003317,3317,CP,18.04,0.0,5040.0,90921.6,18.04,CC-1,LOT-017
P003318,Producto Performance 3318,ALM-3,GRUPO-6,2026-03-16,EA-DOC010003318,3318,CP,48.296,0.0,7587.34,366438.17,48.296,CC-2,LOT-018
P003319,Producto Performance 3319,ALM-4,GRUPO-7,2026-03-17,SA-DOC010003319,3319,CP,0.0,46.182,11007.1,-508329.89,-46.182,CC-3,LOT-019
P003320,Producto Performance 3320,ALM-5,GRUPO-8,2026-03-18,EA-DOC010003320,3320,CP,51.771,0.0,4164.67,215609.13,51.771,CC-4,LOT-020
P003321,Producto Performance 3321,ALM-1,GRUPO-1,2026-03-19,EA-DOC010003321,3321,CP,16.354,0.0,8325.83,136160.62,16.354,CC-1,LOT-001
P003322,Producto Performance 3322,ALM-2,GRUPO-2,2026-03-20,SA-DOC010003322,3322,CP,0.0,30.556,4817.0,-147188.25,-30.556,CC-2,LOT-002
P003323,Producto Performance 3323,ALM-3,GRUPO-3,2026-03-21,EA-DOC010003323,3323,CP,5.673,0.0,2057.37,11671.46,5.673,CC-3,LOT-003
P003324,Producto Performance 3324,ALM-4,GRUPO-4,2026-03-22,EA-DOC010003324,3324,CP,2.951,0.0,4244.52,12525.58,2.951,CC-4,LOT-004
P003325,Producto Performance 3325,ALM-5,GRUPO-5,2026-03-23,SA-DOC010003325,3325,CP,0.0,36.653,5352.54,-196186.65,-36.653,CC-1,LOT-005
P003326,Producto Performance 3326,ALM-1,GRUPO-6,2026-03-24,EA-DOC010003326,3326,CP,45.86,0.0,13660.28,626460.44,45.86,CC-2,LOT-006
P003327,Producto Performance 3327,ALM-2,GRUPO-7,2026-03-25,EA-DOC010003327,3327,CP,14.576,0.0,14082.11,205260.84,14.576,CC-3,LOT-007
P003328,Producto Performance 3328,ALM-3,GRUPO-8,2026-03-26,SA-DOC010003328,3328,CP,0.0,24.643,14531.38,-358096.8,-24.643,CC-4,LOT-008
