item,desc_item,localizacion,categoria,fecha,documento,registro,cp,entradas,salidas,unitario,total,cantidad,cost_center,lote
P001129,Producto Performance 1129,ALM-4,GRUPO-1,2026-02-12,SA-DOC020001129,1129,CP,0.0,20.657,8684.3,-179391.59,-20.657,CC-1,LOT-009
P001130,Producto Performance 1130,ALM-5,GRUPO-2,2026-02-13,EA-DOC020001130,1130,CP,44.423,0.0,3007.84,133617.28,44.423,CC-2,LOT-010
P001131,Producto Performance 1131,ALM-1,GRUPO-3,2026-02-14,EA-DOC020001131,1131,CP,17.652,0.0,5146.98,90854.49,17.652,CC-3,LOT-011
P001132,Producto Performance 1132,ALM-2,GRUPO-4,2026-02-15,SA-DOC020001132,1132,CP,0.0,32.365,12285.48,-397619.56,-32.365,CC-4,LOT-012
P001133,Producto Performance 1133,ALM-3,GRUPO-5,2026-02-16,EA-DOC020001133,1133,CP,28.357,0.0,12074.92,342408.51,28.357,CC-1,LOT-013
P001134,Producto Performance 1134,ALM-4,GRUPO-6,2026-02-17,EA-DOC020001134,1134,CP,45.156,0.0,10677.19,482139.19,45.156,CC-2,LOT-014
P001135,Producto Performance 1135,ALM-5,GRUPO-7,2026-02-18,SA-DOC020001135,1135,CP,0.0,45.016,12393.06,-557885.99,-45.016,CC-3,LOT-015
P001136,Producto Performance 1136,ALM-1,GRUPO-8,2026-02-19,EA-DOC020001136,1136,CP,41.687,0.0,3610.4,150506.74,41.687,CC-4,LOT-016
P001137,Producto Performance 1137,ALM-2,GRUPO-1,2026-02-20,EA-DOC020001137,1137,CP,17.428,0.0,4506.83,78545.03,17.428,CC-1,LOT-017
P001138,Producto Performance 1138,ALM-3,GRUPO-2,2026-02-21,SA-DOC020001138,1138,CP,0.0,3.761,10989.21,-41330.42,-3.761,CC-2,LOT-018
P001139,Producto Performance 1139,ALM-4,GRUPO-3,2026-02-22,EA-DOC020001139,1139,CP,2.34,0.0,3560.07,8330.56,2.34,CC-3,LOT-019
P001140,Producto Performance 1140,ALM-5,GRUPO-4,2026-02-23,EA-DOC020001140,1140,CP,13.994,0.0,12540.3,175488.96,13.994,CC-4,LOT-020
P001141,Producto Performance 1141,ALM-1,GRUPO-5,2026-02-24,SA-DOC020001141,1141,CP,0.0,30.805,1521.97,-46884.29,-30.805,CC-1,LOT-001
P001142,Producto Performance 1142,ALM-2,GRUPO-6,2026-02-25,EA-DOC020001142,1142,CP,30.003,0.0,9574.42,287261.32,30.003,CC-2,LOT-002
P001143,Producto Performance 1143,ALM-3,GRUPO-7,2026-02-26,EA-DOC020001143,1143,CP,5.888,0.0,12706.88,74818.11,5.888,CC-3,LOT-003
P001144,Producto Performance 1144,ALM-4,GRUPO-8,2026-02-27,SA-DOC020001144,1144,CP,0.0,13.302,1753.16,-23320.53,-13.302,CC-4,LOT-004
P001145,Producto Performance 1145,ALM-5,GRUPO-1,2026-02-28,EA-DOC020001145,1145,CP,39.586,0.0,1597.35,63232.7,39.586,CC-1,LOT-005
P001146,Producto Performance 1146,ALM-1,GRUPO-2,2026-03-01,EA-DOC020001146,1146,CP,12.214,0.0,11508.19,140561.03,12.214,CC-2,LOT-006
P001147,Producto Performance 1147,ALM-2,GRUPO-3,2026-03-02,SA-DOC020001147,1147,CP,0.0,35.21,2081.07,-73274.47,-35.21,CC-3,LOT-007
P001148,Producto Performance 1148,ALM-3,GRUPO-4,2026-03-03,EA-DOC020001148,1148,CP,50.765,0.0,4368.48,221765.89,50.765,CC-4,LOT-008
P001149,Producto Performance 1149,ALM-4,GRUPO-5,2026-02-04,EA-DOC020001149,1149,CP,43.335,0.0,10509.49,455428.75,43.335,CC-1,LOT-009
P001150,Producto Performance 1150,ALM-5,GRUPO-6,2026-02-05,SA-DOC020001150,1150,CP,0.0,54.64,14605.29,-798033.05,-54.64,CC-2,LOT-010
P001151,Producto Performance 1151,ALM-1,GRUPO-7,2026-02-06,EA-DOC020001151,1151,CP,56.397,0.0,12111.91,683075.39,56.397,CC-3,LOT-011
P001152,Producto Performance 1152,ALM-2,GRUPO-8,2026-02-07,EA-DOC020001152,1152,CP,50.314,0.0,4373.71,220058.84,50.314,CC-4,LOT-012
P001153,Producto Performance 1153,ALM-3,GRUPO-1,2026-02-08,SA-DOC020001153,1153,CP,0.0,47.242,4156.6,-196366.1,-47.242,CC-1,LOT-013
P001154,Producto Performance 1154,ALM-4,GRUPO-2,2026-02-09,EA-DOC020001154,1154,CP,14.992,0.0,7993.82,119843.35,14.992,CC-2,LOT-014
P001155,Producto Performance 1155,ALM-5,GRUPO-3,2026-02-10,EA-DOC020001155,1155,CP,49.348,0.0,10426.71,514537.29,49.348,CC-3,LOT-015
P001156,Producto Performance 1156,ALM-1,GRUPO-4,2026-02-11,SA-DOC020001156,1156,CP,0.0,0.67,6445.0,-4318.15,-0.67,CC-4,LOT-016
P001157,Producto Performance 1157,ALM-2,GRUPO-5,2026-02-12,EA-DOC020001157,1157,CP,4.325,0.0,10013.7,43309.25,4.325,CC-1,LOT-017
P001158,Producto Performance 1158,ALM-3,GRUPO-6,2026-02-13,EA-DOC020001158,1158,CP,17.519,0.0,6682.12,117064.06,17.519,CC-2,LOT-018
P001159,Producto Performance 1159,ALM-4,GRUPO-7,2026-02-14,SA-DOC020001159,1159,CP,0.0,12.125,1788.05,-21680.11,-12.125,CC-3,LOT-019
P001160,Producto Performance 1160,ALM-5,GRUPO-8,2026-02-15,EA-DOC020001160,1160,CP,9.656,0.0,14442.69,139458.61,9.656,CC-4,LOT-020
P001161,Producto Performance 1161,ALM-1,GRUPO-1,2026-02-16,EA-DOC020001161,1161,CP,19.973,0.0,13975.65,279135.66,19.973,CC-1,LOT-001
P001162,Producto Performance 1162,ALM-2,GRUPO-2,2026-02-17,SA-DOC020001162,1162,CP,0.0,42.475,3856.8,-163817.58,-42.475,CC-2,LOT-002
P001163,Producto Performance 1163,ALM-3,GRUPO-3,2026-02-18,EA-DOC020001163,1163,CP,47.533,0.0,6675.14,317289.43,47.533,CC-3,LOT-003
P001164,Producto Performance 1164,ALM-4,GRUPO-4,2026-02-19,EA-DOC020001164,1164,CP,4.828,0.0,8054.16,38885.48,4.828,CC-4,LOT-004
P001165,Producto Performance 1165,ALM-5,GRUPO-5,2026-02-20,SA-DOC020001165,1165,CP,0.0,15.922,7259.26,-115581.94,-15.922,CC-1,LOT-005
P001166,Producto Performance 1166,ALM-1,GRUPO-6,2026-02-21,EA-DOC020001166,1166,CP,9.684,0.0,2768.13,26806.57,9.684,CC-2,LOT-006
P001167,Producto Performance 1167,ALM-2,GRUPO-7,2026-02-22,EA-DOC020001167,1167,CP,35.336,0.0,13125.7,463809.74,35.336,CC-3,LOT-007
P001168,Producto Performance 1168,ALM-3,GRUPO-8,2026-02-23,SA-DOC020001168,1168,CP,0.0,7.462,9904.75,-73909.24,-7.462,CC-4,LOT-008
P001169,Producto Performance 1169,ALM-4,GRUPO-1,2026-02-24,EA-DOC020001169,1169,CP,18.658,0.0,5966.26,111318.48,18.658,CC-1,LOT-009
P001170,Producto Performance 1170,ALM-5,GRUPO-2,2026-02-25,EA-DOC020001170,1170,CP,30.301,0.0,9133.09,276741.76,30.301,CC-2,LOT-010
P001171,Producto Performance 1171,ALM-1,GRUPO-3,2026-02-26,SA-DOC020001171,1171,CP,0.0,31.449,11472.76,-360806.83,-31.449,CC-3,LOT-011
P001172,Producto Performance 1172,ALM-2,GRUPO-4,2026-02-27,EA-DOC020001172,1172,CP,31.42,0.0,13632.52,428333.78,31.42,CC-4,LOT-012
P001173,Producto Performance 1173,ALM-3,GRUPO-5,2026-02-28,EA-DOC020001173,1173,CP,27.45,0.0,2238.21,61438.86,27.45,CC-1,LOT-013
P001174,Producto Performance 1174,ALM-4,GRUPO-6,2026-03-01,SA-DOC020001174,1174,CP,0.0,20.485,14651.49,-300135.77,-20.485,CC-2,LOT-014
P001175,Producto Performance 1175,ALM-5,GRUPO-7,2026-03-02,EA-DOC020001175,1175,CP,15.306,0.0,14576.67,223110.51,15.306,CC-3,LOT-015
P001176,Producto Performance 1176,ALM-1,GRUPO-8,2026-03-03,EA-DOC020001176,1176,CP,19.621,0.0,7482.13,146806.87,19.621,CC-4,LOT-016
P001177,Producto Performance 1177,ALM-2,GRUPO-1,2026-02-04,SA-DOC020001177,1177,CP,0.0,1.144,6313.94,-7223.15,-1.144,CC-1,LOT-017
P001178,Producto Performance 1178,ALM-3,GRUPO-2,2026-02-05,EA-DOC020001178,1178,CP,18.876,0.0,13539.9,255579.15,18.876,CC-2,LOT-018
P001179,Producto Performance 1179,ALM-4,GRUPO-3,2026-02-06,EA-DOC020001179,1179,CP,47.15,0.0,3887.14,183278.65,47.15,CC-3,LOT-019
P001180,Producto Performance 1180,ALM-5,GRUPO-4,2026-02-07,SA-DOC020001180,1180,CP,0.0,2.631,11924.64,-31373.73,-2.631,CC-4,LOT-020
P001181,Producto Performance 1181,ALM-1,GRUPO-5,2026-02-08,EA-DOC020001181,1181,CP,30.619,0.0,7474.36,228857.43,30.619,CC-1,LOT-001
P001182,Producto Performance 1182,ALM-2,GRUPO-6,2026-02-09,EA-DOC020001182,1182,CP,45.644,0.0,11326.91,517005.48,45.644,CC-2,LOT-002
P001183,Producto Performance 1183,ALM-3,GRUPO-7,2026-02-10,SA-DOC020001183,1183,CP,0.0,36.037,4160.52,-149932.66,-36.037,CC-3,LOT-003
P001184,Producto Performance 1184,ALM-4,GRUPO-8,2026-02-11,EA-DOC020001184,1184,CP,35.418,0.0,9502.05,336543.61,35.418,CC-4,LOT-004
P001185,Producto Performance 1185,ALM-5,GRUPO-1,2026-02-12,EA-DOC020001185,1185,CP,44.279,0.0,14972.47,662966.0,44.279,CC-1,LOT-005
P001186,Producto Performance 1186,ALM-1,GRUPO-2,2026-02-13,SA-DOC020001186,1186,CP,0.0,40.679,10103.05,-410981.97,-40.679,CC-2,LOT-006
P001187,Producto Performance 1187,ALM-2,GRUPO-3,2026-02-14,EA-DOC020001187,1187,CP,47.406,0.0,6730.99,319089.31,47.406,CC-3,LOT-007
P001188,Producto Performance 1188,ALM-3,GRUPO-4,2026-02-15,EA-DOC020001188,1188,CP,37.71,0.0,13429.57,506429.08,37.71,CC-4,LOT-008
P001189,Producto Performance 1189,ALM-4,GRUPO-5,2026-02-16,SA-DOC020001189,1189,CP,0.0,42.519,9301.26,-395480.27,-42.519,CC-1,LOT-009
P001190,Producto Performance 1190,ALM-5,GRUPO-6,2026-02-17,EA-DOC020001190,1190,CP,0.905,0.0,7829.49,7085.69,0.905,CC-2,LOT-010
P001191,Producto Performance 1191,ALM-1,GRUPO-7,2026-02-18,EA-DOC020001191,1191,CP,4.723,0.0,14139.07,66778.83,4.723,CC-3,LOT-011
P001192,Producto Performance 1192,ALM-2,GRUPO-8,2026-02-19,SA-DOC020001192,1192,CP,0.0,43.225,9043.8,-390918.26,-43.225,CC-4,LOT-012
P001193,Producto Performance 1193,ALM-3,GRUPO-1,2026-02-20,EA-DOC020001193,1193,CP,59.496,0.0,3513.28,209026.11,59.496,CC-1,LOT-013
P001194,Producto Performance 1194,ALM-4,GRUPO-2,2026-02-21,EA-DOC020001194,1194,CP,56.618,0.0,9956.2,563700.13,56.618,CC-2,LOT-014
P001195,Producto Performance 1195,ALM-5,GRUPO-3,2026-02-22,SA-DOC020001195,1195,CP,0.0,8.889,14326.95,-127352.26,-8.889,CC-3,LOT-015
P001196,Producto Performance 1196,ALM-1,GRUPO-4,2026-02-23,EA-DOC020001196,1196,CP,9.024,0.0,3282.55,29621.73,9.024,CC-4,LOT-016
P001197,Producto Performance 1197,ALM-2,GRUPO-5,2026-02-24,EA-DOC020001197,1197,CP,18.215,0.0,4045.81,73694.43,18.215,CC-1,LOT-017
P001198,Producto Performance 1198,ALM-3,GRUPO-6,2026-02-25,SA-DOC020001198,1198,CP,0.0,56.422,12874.85,-726424.79,-56.422,CC-2,LOT-018
P001199,Producto Performance 1199,ALM-4,GRUPO-7,2026-02-26,EA-DOC020001199,1199,CP,51.015,0.0,8082.77,412342.51,51.015,CC-3,LOT-019
P001200,Producto Performance 1200,ALM-5,GRUPO-8,2026-02-27,EA-DOC020001200,1200,CP,18.643,0.0,3452.36,64362.35,18.643,CC-4,LOT-020
P001201,Producto Performance 1201,ALM-1,GRUPO-1,2026-02-28,SA-DOC020001201,1201,CP,0.0,39.5,3232.22,-127672.69,-39.5,CC-1,LOT-001
P001202,Producto Performance 1202,ALM-2,GRUPO-2,2026-03-01,EA-DOC020001202,1202,CP,20.367,0.0,2141.36,43613.08,20.367,CC-2,LOT-002
P001203,Producto Performance 1203,ALM-3,GRUPO-3,2026-03-02,EA-DOC020001203,1203,CP,40.604,0.0,5566.82,226035.16,40.604,CC-3,LOT-003
P001204,Producto Performance 1204,ALM-4,GRUPO-4,2026-03-03,SA-DOC020001204,1204,CP,0.0,23.752,2425.29,-57605.49,-23.752,CC-4,LOT-004
P001205,Producto Performance 1205,ALM-5,GRUPO-5,2026-02-04,EA-DOC020001205,1205,CP,16.002,0.0,3657.39,58525.55,16.002,CC-1,LOT-005
P001206,Producto Performance 1206,ALM-1,GRUPO-6,2026-02-05,EA-DOC020001206,1206,CP,26.102,0.0,10866.77,283644.43,26.102,CC-2,LOT-006
P001207,Producto Performance 1207,ALM-2,GRUPO-7,2026-02-06,SA-DOC020001207,1207,CP,0.0,29.174,3676.31,-107252.67,-29.174,CC-3,LOT-007
P001208,Producto Performance 1208,ALM-3,GRUPO-8,2026-02-07,EA-DOC020001208,1208,CP,44.226,0.0,5964.01,263764.31,44.226,CC-4,LOT-008
P001209,Producto Performance 1209,ALM-4,GRUPO-1,2026-02-08,EA-DOC020001209,1209,CP,23.862,0.0,3718.87,88739.68,23.862,CC-1,LOT-009
P001210,Producto Performance 1210,ALM-5,GRUPO-2,2026-02-09,SA-DOC020001210,1210,CP,0.0,35.402,6337.19,-224349.2,-35.402,CC-2,LOT-010
P001211,Producto Performance 1211,ALM-1,GRUPO-3,2026-02-10,EA-DOC020001211,1211,CP,40.469,0.0,7487.36,303005.97,40.469,CC-3,LOT-011
P001212,Producto Performance 1212,ALM-2,GRUPO-4,2026-02-11,EA-DOC020001212,1212,CP,40.615,0.0,12607.78,512064.98,40.615,CC-4,LOT-012
P001213,Producto Performance 1213,ALM-3,GRUPO-5,2026-02-12,SA-DOC020001213,1213,CP,0.0,21.217,6957.17,-147610.28,-21.217,CC-1,LOT-013
P001214,Producto Performance 1214,ALM-4,GRUPO-6,2026-02-13,EA-DOC020001214,1214,CP,44.095,0.0,1729.29,76253.04,44.095,CC-2,LOT-014
P001215,Producto Performance 1215,ALM-5,GRUPO-7,2026-02-14,EA-DOC020001215,1215,CP,23.99,0.0,11125.16,266892.59,23.99,CC-3,LOT-015
P001216,Producto Performance 1216,ALM-1,GRUPO-8,2026-02-15,SA-DOC020001216,1216,CP,0.0,49.746,6754.03,-335985.98,-49.746,CC-4,LOT-016
P001217,Producto Performance 1217,ALM-2,GRUPO-1,2026-02-16,EA-DOC020001217,1217,CP,54.351,0.0,5200.84,282670.85,54.351,CC-1,LOT-017
P001218,Producto Performance 1218,ALM-3,GRUPO-2,2026-02-17,EA-DOC020001218,1218,CP,16.103,0.0,10446.63,168222.08,16.103,CC-2,LOT-018
P001219,Producto Performance 1219,ALM-4,GRUPO-3,2026-02-18,SA-DOC020001219,1219,CP,0.0,21.113,7453.59,-157367.65,-21.113,CC-3,LOT-019
P001220,Producto Performance 1220,ALM-5,GRUPO-4,2026-02-19,EA-DOC020001220,1220,CP,12.448,0.0,6491.4,80804.95,12.448,CC-4,LOT-020
P001221,Producto Performance 1221,ALM-1,GRUPO-5,2026-02-20,EA-DOC020001221,1221,CP,41.002,0.0,1936.45,79398.32,41.002,CC-1,LOT-001
P001222,Producto Performance 1222,ALM-2,GRUPO-6,2026-02-21,SA-DOC020001222,1222,CP,0.0,32.698,14332.71,-468650.95,-32.698,CC-2,LOT-002
P001223,Producto Performance 1223,ALM-3,GRUPO-7,2026-02-22,EA-DOC020001223,1223,CP,48.214,0.0,9130.88,440236.25,48.214,CC-3,LOT-003
P001224,Producto Performance 1224,ALM-4,GRUPO-8,2026-02-23,EA-DOC020001224,1224,CP,37.228,0.0,6736.56,250788.66,37.228,CC-4,LOT-004
P001225,Producto Performance 1225,ALM-5,GRUPO-1,2026-02-24,SA-DOC020001225,1225,CP,0.0,8.001,2158.87,-17273.12,-8.001,CC-1,LOT-005
P001226,Producto Performance 1226,ALM-1,GRUPO-2,2026-02-25,EA-DOC020001226,1226,CP,39.451,0.0,8988.68,354612.41,39.451,CC-2,LOT-006
P001227,Producto Performance 1227,ALM-2,GRUPO-3,2026-02-26,EA-DOC020001227,1227,CP,49.746,0.0,3491.18,173672.24,49.746,CC-3,LOT-007
P001228,Producto Performance 1228,ALM-3,GRUPO-4,2026-02-27,SA-DOC020001228,1228,CP,0.0,45.872,6474.44,-296995.51,-45.872,CC-4,LOT-008
P001229,Producto Performance 1229,ALM-4,GRUPO-5,2026-02-28,EA-DOC020001229,1229,CP,32.223,0.0,10945.42,352694.27,32.223,CC-1,LOT-009
P001230,Producto Performance 1230,ALM-5,GRUPO-6,2026-03-01,EA-DOC020001230,1230,CP,4.697,0.0,8144.59,38255.14,4.697,CC-2,LOT-010
P001231,Producto Performance 1231,ALM-1,GRUPO-7,2026-03-02,SA-DOC020001231,1231,CP,0.0,41.77,13608.58,-568430.39,-41.77,CC-3,LOT-011
P001232,Producto Performance 1232,ALM-2,GRUPO-8,2026-03-03,EA-DOC020001232,1232,CP,40.745,0.0,2281.69,92967.46,40.745,CC-4,LOT-012
P001233,Producto Performance 1233,ALM-3,GRUPO-1,2026-02-04,EA-DOC020001233,1233,CP,14.336,0.0,11261.0,161437.7,14.336,CC-1,LOT-013
P001234,Producto Performance 1234,ALM-4,GRUPO-2,2026-02-05,SA-DOC020001234,1234,CP,0.0,21.241,12738.13,-270570.62,-21.241,CC-2,LOT-014
P001235,Producto Performance 1235,ALM-5,GRUPO-3,2026-02-06,EA-DOC020001235,1235,CP,27.269,0.0,7412.17,202122.46,27.269,CC-3,LOT-015
P001236,Producto Performance 1236,ALM-1,GRUPO-4,2026-02-07,EA-DOC020001236,1236,CP,54.533,0.0,4234.42,230915.63,54.533,CC-4,LOT-016
P001237,Producto Performance 1237,ALM-2,GRUPO-5,2026-02-08,SA-DOC020001237,1237,CP,0.0,54.215,14284.91,-774456.4,-54.215,CC-1,LOT-017
P001238,Producto Performance 1238,ALM-3,GRUPO-6,2026-02-09,EA-DOC020001238,1238,CP,2.165,0.0,3709.56,8031.2,2.165,CC-2,LOT-018
P001239,Producto Performance 1239,ALM-4,GRUPO-7,2026-02-10,EA-DOC020001239,1239,CP,42.697,0.0,6729.33,287322.2,42.697,CC-3,LOT-019
P001240,Producto Performance 1240,ALM-5,GRUPO-8,2026-02-11,SA-DOC020001240,1240,CP,0.0,39.122,12768.05,-499511.65,-39.122,CC-4,LOT-020
P001241,Producto Performance 1241,ALM-1,GRUPO-1,2026-02-12,EA-DOC020001241,1241,CP,8.381,0.0,6142.62,51481.3,8.381,CC-1,LOT-001
P001242,Producto Performance 1242,ALM-2,GRUPO-2,2026-02-13,EA-DOC020001242,1242,CP,55.132,0.0,8818.85,486200.84,55.132,CC-2,LOT-002
P001243,Producto Performance 1243,ALM-3,GRUPO-3,2026-02-14,SA-DOC020001243,1243,CP,0.0,44.713,4848.05,-216770.86,-44.713,CC-3,LOT-003
P001244,Producto Performance 1244,ALM-4,GRUPO-4,2026-02-15,EA-DOC020001244,1244,CP,58.054,0.0,13613.49,790317.55,58.054,CC-4,LOT-004
P001245,Producto Performance 1245,ALM-5,GRUPO-5,2026-02-16,EA-DOC020001245,1245,CP,2.971,0.0,10589.09,31460.19,2.971,CC-1,LOT-005
P001246,Producto Performance 1246,ALM-1,GRUPO-6,2026-02-17,SA-DOC020001246,1246,CP,0.0,17.319,6729.39,-116546.31,-17.319,CC-2,LOT-006
P001247,Producto Performance 1247,ALM-2,GRUPO-7,2026-02-18,EA-DOC020001247,1247,CP,51.569,0.0,7402.25,381726.63,51.569,CC-3,LOT-007
P001248,Producto Performance 1248,ALM-3,GRUPO-8,2026-02-19,EA-DOC020001248,1248,CP,2.937,0.0,4550.03,13363.44,2.937,CC-4,LOT-008
P001249,Producto Performance 1249,ALM-4,GRUPO-1,2026-02-20,SA-DOC020001249,1249,CP,0.0,1.806,1567.56,-2831.01,-1.806,CC-1,LOT-009
P001250,Producto Performance 1250,ALM-5,GRUPO-2,2026-02-21,EA-DOC020001250,1250,CP,38.169,0.0,10340.29,394678.53,38.169,CC-2,LOT-010
P001251,Producto Performance 1251,ALM-1,GRUPO-3,2026-02-22,EA-DOC020001251,1251,CP,25.522,0.0,2032.19,51865.55,25.522,CC-3,LOT-011
P001252,Producto Performance 1252,ALM-2,GRUPO-4,2026-02-23,SA-DOC020001252,1252,CP,0.0,55.428,5594.77,-310106.91,-55.428,CC-4,LOT-012
P001253,Producto Performance 1253,ALM-3,GRUPO-5,2026-02-24,EA-DOC020001253,1253,CP,12.778,0.0,1504.92,19229.87,12.778,CC-1,LOT-013
P001254,Producto Performance 1254,ALM-4,GRUPO-6,2026-02-25,EA-DOC020001254,1254,CP,51.138,0.0,12537.23,641128.87,51.138,CC-2,LOT-014
P001255,Producto Performance 1255,ALM-5,GRUPO-7,2026-02-26,SA-DOC020001255,1255,CP,0.0,45.28,8501.16,-384932.52,-45.28,CC-3,LOT-015
P001256,Producto Performance 1256,ALM-1,GRUPO-8,2026-02-27,EA-DOC020001256,1256,CP,19.959,0.0,12377.02,247032.94,19.959,CC-4,LOT-016
P001257,Producto Performance 1257,ALM-2,GRUPO-1,2026-02-28,EA-DOC020001257,1257,CP,57.812,0.0,2602.21,150438.96,57.812,CC-1,LOT-017
P001258,Producto Performance 1258,ALM-3,GRUPO-2,2026-03-01,SA-DOC020001258,1258,CP,0.0,19.948,6120.63,-122094.33,-19.948,CC-2,LOT-018
P001259,Producto Performance 1259,ALM-4,GRUPO-3,2026-03-02,EA-DOC020001259,1259,CP,31.917,0.0,8192.46,261478.75,31.917,CC-3,LOT-019
P001260,Producto Performance 1260,ALM-5,GRUPO-4,2026-03-03,EA-DOC020001260,1260,CP,51.851,0.0,7667.33,397558.73,51.851,CC-4,LOT-020
P001261,Producto Performance 1261,ALM-1,GRUPO-5,2026-02-04,SA-DOC020001261,1261,CP,0.0,30.19,3364.49,-101573.95,-30.19,CC-1,LOT-001
P001262,Producto Performance 1262,ALM-2,GRUPO-6,2026-02-05,EA-DOC020001262,1262,CP,40.713,0.0,6935.04,282346.28,40.713,CC-2,LOT-002
P001263,Producto Performance 1263,ALM-3,GRUPO-7,2026-02-06,EA-DOC020001263,1263,CP,0.708,0.0,14684.16,10396.39,0.708,CC-3,LOT-003
P001264,Producto Performance 1264,ALM-4,GRUPO-8,2026-02-07,SA-DOC020001264,1264,CP,0.0,52.516,12200.66,-640729.86,-52.516,CC-4,LOT-004
P001265,Producto Performance 1265,ALM-5,GRUPO-1,2026-02-08,EA-DOC020001265,1265,CP,42.162,0.0,5726.54,241442.38,42.162,CC-1,LOT-005
P001266,Producto Performance 1266,ALM-1,GRUPO-2,2026-02-09,EA-DOC020001266,1266,CP,20.264,0.0,7528.93,152566.24,20.264,CC-2,LOT-006
P001267,Producto Performance 1267,ALM-2,GRUPO-3,2026-02-10,SA-DOC020001267,1267,CP,0.0,16.603,6514.03,-108152.44,-16.603,CC-3,LOT-007
P001268,Producto Performance 1268,ALM-3,GRUPO-4,2026-02-11,EA-DOC020001268,1268,CP,23.547,0.0,9422.21,221864.78,23.547,CC-4,LOT-008
P001269,Producto Performance 1269,ALM-4,GRUPO-5,2026-02-12,EA-DOC020001269,1269,CP,36.483,0.0,10705.76,390578.24,36.483,CC-1,LOT-009
P001270,Producto Performance 1270,ALM-5,GRUPO-6,2026-02-13,SA-DOC020001270,1270,CP,0.0,0.189,2463.41,-465.58,-0.189,CC-2,LOT-010
P001271,Producto Performance 1271,ALM-1,GRUPO-7,2026-02-14,EA-DOC020001271,1271,CP,17.866,0.0,14369.89,256732.45,17.866,CC-3,LOT-011
P001272,Producto Performance 1272,ALM-2,GRUPO-8,2026-02-15,EA-DOC020001272,1272,CP,10.532,0.0,4364.24,45964.18,10.532,CC-4,LOT-012
P001273,Producto Performance 1273,ALM-3,GRUPO-1,2026-02-16,SA-DOC020001273,1273,CP,0.0,54.119,11695.25,-632935.23,-54.119,CC-1,LOT-013
P001274,Producto Performance 1274,ALM-4,GRUPO-2,2026-02-17,EA-DOC020001274,1274,CP,15.489,0.0,2252.48,34888.66,15.489,CC-2,LOT-014
P001275,Producto Performance 1275,ALM-5,GRUPO-3,2026-02-18,EA-DOC020001275,1275,CP,21.619,0.0,9939.12,214873.84,21.619,CC-3,LOT-015
P001276,Producto Performance 1276,ALM-1,GRUPO-4,2026-02-19,SA-DOC020001276,1276,CP,0.0,4.581,7375.65,-33787.85,-4.581,CC-4,LOT-016
P001277,Producto Performance 1277,ALM-2,GRUPO-5,2026-02-20,EA-DOC020001277,1277,CP,14.153,0.0,2636.84,37319.2,14.153,CC-1,LOT-017
P001278,Producto Performance 1278,ALM-3,GRUPO-6,2026-02-21,EA-DOC020001278,1278,CP,47.623,0.0,2961.52,141036.47,47.623,CC-2,LOT-018
P001279,Producto Performance 1279,ALM-4,GRUPO-7,2026-02-22,SA-DOC020001279,1279,CP,0.0,9.513,7126.82,-67797.44,-9.513,CC-3,LOT-019
P001280,Producto Performance 1280,ALM-5,GRUPO-8,2026-02-23,EA-DOC020001280,1280,CP,47.401,0.0,10304.55,488445.97,47.401,CC-4,LOT-020
P001281,Producto Performance 1281,ALM-1,GRUPO-1,2026-02-24,EA-DOC020001281,1281,CP,11.266,0.0,10767.42,121305.75,11.266,CC-1,LOT-001
P001282,Producto Performance 1282,ALM-2,GRUPO-2,2026-02-25,SA-DOC020001282,1282,CP,0.0,4.546,2023.85,-9200.42,-4.546,CC-2,LOT-002
P001283,Producto Performance 1283,ALM-3,GRUPO-3,2026-02-26,EA-DOC020001283,1283,CP,32.244,0.0,9967.54,321393.36,32.244,CC-3,LOT-003
P001284,Producto Performance 1284,ALM-4,GRUPO-4,2026-02-27,EA-DOC020001284,1284,CP,8.551,0.0,5804.9,49637.7,8.551,CC-4,LOT-004
P001285,Producto Performance 1285,ALM-5,GRUPO-5,2026-02-28,SA-DOC020001285,1285,CP,0.0,24.852,11961.01,-297255.02,-24.852,CC-1,LOT-005
P001286,Producto Performance 1286,ALM-1,GRUPO-6,2026-03-01,EA-DOC020001286,1286,CP,48.935,0.0,8040.29,393451.59,48.935,CC-2,LOT-006
P001287,Producto Performance 1287,ALM-2,GRUPO-7,2026-03-02,EA-DOC020001287,1287,CP,31.493,0.0,9483.65,298668.59,31.493,CC-3,LOT-007
P001288,Producto Performance 1288,ALM-3,GRUPO-8,2026-03-03,SA-DOC020001288,1288,CP,0.0,19.961,4373.65,-87302.43,-19.961,CC-4,LOT-008
P001289,Producto Performance 1289,ALM-4,GRUPO-1,2026-02-04,EA-DOC020001289,1289,CP,11.043,0.0,1551.21,17130.01,11.043,CC-1,LOT-009
P001290,Producto Performance 1290,ALM-5,GRUPO-2,2026-02-05,EA-DOC020001290,1290,CP,14.346,0.0,9442.35,135459.95,14.346,CC-2,LOT-010
P001291,Producto Performance 1291,ALM-1,GRUPO-3,2026-02-06,SA-DOC020001291,1291,CP,0.0,15.338,6340.69,-97253.5,-15.338,CC-3,LOT-011
P001292,Producto Performance 1292,ALM-2,GRUPO-4,2026-02-07,EA-DOC020001292,1292,CP,51.733,0.0,14551.93,752814.99,51.733,CC-4,LOT-012
